ParentMaterialNumber,SalesWeekNumber,SalesOrderQtyEaches,Base_Sales,Sales_Variance_Pct,CustomerCt,Base_CustomerCt,CustomerCt_Variance_Pct,Sales_Per_Customer,Base_Sales_Per_Customer,OrderSize_Variance_Pct
SWD577775,38,249.0,130.0,0.9153846153846154,22.0,16.0,0.375,11.318181818181818,8.16078431372549,0.3868987811803767
SWD7138C,50,86.0,69.5,0.23741007194244604,8.0,9.0,-0.1111111111111111,10.75,7.725,0.3915857605177994
SWD7140C,29,317.0,339.5,-0.0662739322533137,9.0,10.0,-0.1,35.22222222222222,36.13736263736264,-0.02532394033078251
SWD81892950,38,92931.0,58585.0,0.5862592813860203,108.0,104.5,0.03349282296650718,860.4722222222222,560.6710550458715,0.5347184672335588
SWD833215,52,87789.0,94734.5,-0.07331542363130644,120.0,129.0,-0.06976744186046512,731.575,734.951141826923,-0.004593695600677176
SWD8415661,37,13.0,,0.0,2.0,,0.0,6.5,0.0,0.0
SWD850558,43,142735.0,155894.5,-0.08441285613026758,348.0,362.0,-0.03867403314917127,410.1580459770115,430.69292140747694,-0.04767869265963037
SWD850815,45,178968.0,189246.0,-0.054310262832503724,294.0,297.5,-0.011764705882352941,608.734693877551,635.6328587970847,-0.0423171403857845
SWD87435,52,130.0,140.0,-0.07142857142857142,2.0,1.0,1.0,65.0,70.0,-0.07142857142857142
SWD87485,52,329.0,91.5,2.5956284153005464,10.0,6.5,0.5384615384615384,32.9,13.964285714285715,1.3560102301790278
SWDNONB8STF,34,156.0,219.0,-0.2876712328767123,18.0,19.5,-0.07692307692307693,8.666666666666666,11.27807486631016,-0.23154733681049472
SWDOXYSOFTN,47,5897.0,5551.5,0.06223543186526164,43.0,39.5,0.08860759493670886,137.13953488372093,141.9662162162162,-0.03399880239918614
SWTDR8600,25,15.0,32.5,-0.5384615384615384,3.0,1.5,1.0,5.0,26.375,-0.8104265402843602
SWTDR8600,53,64.0,32.5,0.9692307692307692,2.0,1.5,0.3333333333333333,32.0,26.375,0.2132701421800948
SZM00312,46,23043.0,21682.0,0.06277096208836823,745.0,769.0,-0.031209362808842653,30.93020134228188,28.196419387147422,0.09695493309269539
TAH50786115,33,,20.0,,,1.0,,0.0,10.0,-1.0
TDO141402043,3,138.0,73.5,0.8775510204081632,10.0,7.0,0.42857142857142855,13.8,10.604464285714286,0.3013387218994696
TDO141402043,13,81.0,73.5,0.10204081632653061,7.0,7.0,0.0,11.571428571428571,10.604464285714286,0.09118464258651168
TDO141403054,23,1050.0,2258.0,-0.5349867139061116,8.0,9.0,-0.1111111111111111,131.25,255.3375,-0.4859744455867235
THB1543A,31,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
TIRLPT150DCF,53,3497.0,5133.0,-0.318721994934736,17.0,21.5,-0.20930232558139536,205.7058823529412,241.97511312217196,-0.14988826867876545
TIRT145DXYL,44,200.0,300.0,-0.3333333333333333,1.0,1.0,0.0,200.0,150.0,0.3333333333333333
TIRT165DXYL,47,700.0,150.0,3.6666666666666665,2.0,1.5,0.3333333333333333,350.0,75.0,3.6666666666666665
TMOG303L2238,40,600.0,400.0,0.5,2.0,1.0,1.0,300.0,400.0,-0.25
TMOSG32238,22,12200.0,7000.0,0.7428571428571429,23.0,22.5,0.022222222222222223,530.4347826086956,305.0,0.7391304347826086
TMOSG32525,51,43500.0,43150.0,0.008111239860950173,74.0,95.5,-0.225130890052356,587.8378378378378,450.6148440931049,0.3045239089291524
TMOSV27ELF,40,500.0,,0.0,1.0,,0.0,500.0,0.0,0.0
TRNT111072,40,5.0,4.0,0.25,1.0,2.0,-0.5,5.0,1.0,4.0
TRNT667447,40,6.0,,0.0,1.0,,0.0,6.0,0.0,0.0
TUNGAS0800620,40,,,0.0,,,0.0,0.0,0.0,0.0
TUNL1980058BX,41,50.0,0.0,0.0,1.0,1.0,0.0,50.0,0.0,0.0
TUNRUN8230058,40,,,0.0,,,0.0,0.0,0.0,0.0
TUNTSC1,53,24.0,,0.0,1.0,,0.0,24.0,0.0,0.0
USR10532104,40,,,0.0,,,0.0,0.0,0.0,0.0
USR10624692,40,,3.0,,,1.0,,0.0,1.5,-1.0
USR10836829,40,,,0.0,,,0.0,0.0,0.0,0.0
USU176630,46,1381.0,1368.0,0.009502923976608187,151.0,148.0,0.02027027027027027,9.14569536423841,9.14910707112258,-0.0003729005309096217
USU8886286234,43,48.0,48.0,0.0,4.0,2.5,0.6,12.0,16.5,-0.2727272727272727
USU8886286234,48,36.0,48.0,-0.25,1.0,2.5,-0.6,36.0,16.5,1.1818181818181819
USUCL354MG,27,168.0,48.0,2.5,4.0,1.5,1.6666666666666667,42.0,27.0,0.5555555555555556
USUCL60M,52,12.0,30.0,-0.6,1.0,1.0,0.0,12.0,30.0,-0.6
USUSC3625G,51,84.0,24.0,2.5,1.0,1.5,-0.3333333333333333,84.0,18.0,3.6666666666666665
USUSL5687G,17,168.0,198.0,-0.15151515151515152,5.0,7.166666666666667,-0.3023255813953489,33.6,27.13015873015873,0.238474139948514
USUSL5687G,43,48.0,198.0,-0.7575757575757576,4.0,7.166666666666667,-0.4418604651162791,12.0,27.13015873015873,-0.557687807161245
USUSL5687G,51,204.0,198.0,0.030303030303030304,12.0,7.166666666666667,0.6744186046511628,17.0,27.13015873015873,-0.3733910601450971
USUSM5624,51,12.0,48.0,-0.75,1.0,2.5,-0.6,12.0,21.0,-0.42857142857142855
USUSM5687,46,156.0,240.0,-0.35,6.0,10.5,-0.42857142857142855,26.0,22.745454545454542,0.14308553157474035
USUSN3965,22,60.0,12.0,4.0,3.0,1.0,2.0,20.0,6.0,2.3333333333333335
USUSP1635,17,72.0,36.0,1.0,1.0,1.0,0.0,72.0,18.0,3.0
USUSP5687,47,216.0,288.0,-0.25,2.0,3.75,-0.4666666666666667,108.0,69.75,0.5483870967741935
USUSP5687,52,324.0,288.0,0.125,1.0,3.75,-0.7333333333333333,324.0,69.75,3.6451612903225805
USUTA30V3L,46,121.0,129.0,-0.06201550387596899,13.0,10.75,0.20930232558139536,9.307692307692308,12.31875,-0.24442883346992927
USUTA30V3L,51,228.0,129.0,0.7674418604651163,14.0,10.75,0.3023255813953488,16.285714285714285,12.31875,0.32202652750597954
USUTA30V3S,53,36.0,55.5,-0.35135135135135137,8.0,11.5,-0.30434782608695654,4.5,4.787878787878788,-0.06012658227848105
USUVLOCA006L,42,24.0,8.0,2.0,1.0,1.3333333333333333,-0.24999999999999994,24.0,4.5,4.333333333333333
USUVLOCA006L,52,,8.0,,,1.3333333333333333,,0.0,4.5,-1.0
USUVLOCA008L,23,108.0,60.0,0.8,12.0,8.5,0.4117647058823529,9.0,7.041666666666666,0.27810650887573973
USUVLOCA008L,35,42.0,60.0,-0.3,7.0,8.5,-0.17647058823529413,6.0,7.041666666666666,-0.14792899408284016
USUVLOCA208L,9,48.0,52.666666666666664,-0.08860759493670882,7.0,5.0,0.4,6.857142857142857,10.533333333333333,-0.3490054249547921
USUVLOCL0034,43,24.0,81.0,-0.7037037037037037,1.0,1.75,-0.42857142857142855,24.0,58.0,-0.5862068965517241
USUVLOCL0034,52,,81.0,,,1.75,,0.0,58.0,-1.0
USUVLOCL0115,43,1260.0,168.0,6.5,4.0,4.5,-0.1111111111111111,315.0,38.114285714285714,7.264617691154423
USUVLOCL0115,48,276.0,168.0,0.6428571428571429,6.0,4.5,0.3333333333333333,46.0,38.114285714285714,0.20689655172413796
USUVLOCL0134,43,48.0,60.0,-0.2,3.0,2.5,0.2,16.0,24.75,-0.35353535353535354
USUVLOCL0134,48,48.0,60.0,-0.2,2.0,2.5,-0.2,24.0,24.75,-0.030303030303030304
UTD59449200,2,2236.0,1892.0,0.18181818181818182,97.0,78.0,0.24358974358974358,23.051546391752577,24.256410256410255,-0.04967197750702902
UTMABC5412,6,1035.0,669.25,0.5465072842734404,15.0,10.5,0.42857142857142855,69.0,64.73333333333333,0.06591143151390318
UTMABC5412,40,742.0,669.25,0.10870377288008966,10.0,10.5,-0.047619047619047616,74.2,64.73333333333333,0.14624098867147273
VALE1565,4,10.0,15.0,-0.3333333333333333,1.0,1.5,-0.3333333333333333,10.0,10.0,0.0
VCRPP10561Z,50,0.0,700.0,-1.0,1.0,1.5,-0.3333333333333333,0.0,450.0,-1.0
VCRPP10835,45,250.0,,0.0,1.0,,0.0,250.0,0.0,0.0
VCRVC1500DP,46,1152.0,1776.0,-0.35135135135135137,8.0,9.0,-0.1111111111111111,144.0,197.33333333333331,-0.2702702702702702
VMRSU1703,40,,7.0,,,1.0,,0.0,3.5,-1.0
VTN31800,49,,50.0,,,1.0,,0.0,25.0,-1.0
VTN52135,7,500.0,750.0,-0.3333333333333333,1.0,1.5,-0.3333333333333333,500.0,500.0,0.0
W-A01690200,14,177.0,182.66666666666666,-0.031021897810218926,63.0,54.833333333333336,0.1489361702127659,2.8095238095238093,3.306518204766183,-0.1503074728353169
W-A01690200,27,119.0,182.66666666666666,-0.34854014598540145,32.0,54.833333333333336,-0.4164133738601824,3.71875,3.306518204766183,0.12467247107232163
W-A01690200,51,316.0,182.66666666666666,0.7299270072992702,65.0,54.833333333333336,0.1854103343465045,4.861538461538461,3.306518204766183,0.47028933774832776
W-A01692200,11,133.0,240.5,-0.446985446985447,37.0,48.5,-0.23711340206185566,3.5945945945945947,4.926170212765958,-0.27030645728006764
W-A02893000,4,445.0,477.0,-0.06708595387840671,84.0,80.0,0.05,5.2976190476190474,5.986875110404522,-0.11512785051881651
W-A05031750,4,9447525.0,10983600.0,-0.139851687971157,1215.0,1326.0,-0.083710407239819,7775.740740740741,8360.382334771093,-0.06993000686090749
W-A05031750,53,9397775.0,10983600.0,-0.14438116828726466,1315.0,1326.0,-0.008295625942684766,7146.596958174905,8360.382334771093,-0.1451829985750791
W-A2000A,51,8.0,5.5,0.45454545454545453,5.0,4.0,0.25,1.6,1.3,0.23076923076923078
W-A508601,6,,1.0,,,1.0,,0.0,0.5,-1.0
W-A52133,19,34525.0,26350.0,0.31024667931688804,31.0,22.0,0.4090909090909091,1113.7096774193549,1152.5,-0.03365754670771811
W-A59000LED,33,6572.0,7692.0,-0.1456058242329693,95.0,93.5,0.016042780748663103,69.17894736842105,82.08327609890111,-0.15721020582721135
W-A59001LED,39,11631.0,11078.5,0.04987137247822358,186.0,156.5,0.18849840255591055,62.53225806451613,70.86509395424837,-0.1175873116757885
W-ADS4411CB,2,4.0,,0.0,2.0,,0.0,2.0,0.0,0.0
W-ADS58PD,32,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
W-AREUS132MQ,1,3.0,,0.0,2.0,,0.0,1.5,,0.0
W-ASOFT11L,32,56451.0,70027.0,-0.19386807945506734,186.0,196.0,-0.05102040816326531,303.5,357.6297019393466,-0.15135684101687646
WIO1067294,28,87.0,65.66666666666667,0.3248730964467004,21.0,15.0,0.4,4.142857142857143,4.128787878787879,0.0034076015727392533
WSDL150RSD8,45,5.0,3.5,0.42857142857142855,3.0,2.0,0.5,1.6666666666666667,1.1666666666666667,0.42857142857142855
WSDL250SD2,28,,2.5,,,2.5,,0.0,0.9166666666666666,-1.0
WWS0360H,34,7.0,10.5,-0.3333333333333333,3.0,1.5,1.0,2.3333333333333335,6.5,-0.641025641025641
ZIM018606000,51,25.0,32.5,-0.23076923076923078,1.0,1.0,0.0,25.0,32.5,-0.23076923076923078
ZIM504905300,21,,,0.0,,,0.0,0.0,0.0,0.0
ZMU7500001,40,20.0,20.0,0.0,2.0,2.0,0.0,10.0,5.0,1.0
ZMUCFW1S002,40,,,0.0,,,0.0,0.0,0.0,0.0
ZMUCFW2S001,40,,,0.0,,,0.0,0.0,0.0,0.0
ZMUCFW4S003,40,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ZMUCR4493,35,24.0,60.0,-0.6,1.0,1.0,0.0,24.0,30.0,-0.2
ZOL0102011010,33,4.0,5.333333333333333,-0.24999999999999994,5.0,6.833333333333333,-0.26829268292682923,0.8,0.7625661375661376,0.04908933217692982
ZOL0102011010,37,3.0,5.333333333333333,-0.43749999999999994,8.0,6.833333333333333,0.1707317073170732,0.375,0.7625661375661376,-0.5082393755420642
ZOL0102011010,44,3.0,5.333333333333333,-0.43749999999999994,4.0,6.833333333333333,-0.4146341463414634,0.75,0.7625661375661376,-0.01647875108412835
ZOL80000855,42,5.0,2.0,1.5,7.0,3.0,1.3333333333333333,0.7142857142857143,0.6666666666666666,0.07142857142857151
ZOL8900021840,7,30.0,45.25,-0.3370165745856354,6.0,7.0,-0.14285714285714285,5.0,7.032738095238095,-0.28903935674989417
ZOL8900021840,15,35.0,45.25,-0.2265193370165746,4.0,7.0,-0.42857142857142855,8.75,7.032738095238095,0.2441811256876852
ZOL8900022201,40,3.0,,0.0,3.0,,0.0,1.0,0.0,0.0
ZOL8900080001,4,145.0,137.3,0.056081573197377915,83.0,77.7,0.06821106821106818,1.7469879518072289,1.7629989055963258,-0.009081658382358023
ZOL8900080001,7,158.0,137.3,0.1507647487254187,89.0,77.7,0.14543114543114538,1.7752808988764044,1.7629989055963258,0.006966534829427075
ZOL8900080001,17,202.0,137.3,0.4712308812818644,64.0,77.7,-0.17631917631917635,3.15625,1.7629989055963258,0.7902733745217011
ZOL8900080001,32,222.0,137.3,0.6168973051711579,106.0,77.7,0.3642213642213642,2.0943396226415096,1.7629989055963258,0.18794153302841074
ZOL8900080001,36,136.0,137.3,-0.00946831755280416,72.0,77.7,-0.07335907335907339,1.8888888888888888,1.7629989055963258,0.07140672798658454
ZOL89000801,12,50.0,46.5,0.07526881720430108,22.0,25.5,-0.13725490196078433,2.272727272727273,1.859375,0.22230710466004594
ZOL89000802,17,139.0,111.5,0.24663677130044842,17.0,17.5,-0.02857142857142857,8.176470588235293,6.129934210526316,0.33385943591281414
ZOL89004003,5,453.0,586.8,-0.22801635991820035,29.0,20.0,0.45,15.620689655172415,30.524497724497724,-0.4882572746598912
ZOL89004003,17,546.0,586.8,-0.06952965235173816,19.0,20.0,-0.05,28.736842105263158,30.524497724497724,-0.05856462030495155
ZOL89004005,3,2217.0,2114.8333333333335,0.048309559460950356,54.0,52.833333333333336,0.022082018927444748,41.05555555555556,39.82750502854504,0.030834231924152723
ZOL89004005,17,2959.0,2114.8333333333335,0.3991646307825675,63.0,52.833333333333336,0.19242902208201887,46.96825396825397,39.82750502854504,0.1792918972602234
